wordset	p_affinity
1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_6_C:C_C_N-V_CG2:CG1_CG2_CA 2_4_C:N_C_N-V_CG2:CG1_CG2_CA 2_2_N:C_N_C-V_CG2:CG1_CG2_CA 1_3_N:N_N_C-K_CE:CD_CE_NZ 1_6_N:N_N_C-K_CE:CD_CE_NZ 1_4_C:C_C_C-M_SD:CG_SD_SD 2_6_C:C_C_C-M_CB:CA_CB_CG 1_4_C:C_C_C-E_O:C_N_CA 2_1_O:N_O_C-L_CD1:CB_CD1_CD2 1_3_C:C_C_S-N_ND2:OD1_ND2_CB 1_1_O:N_O_C-V_CG1:CA_CG1_CG2 2_6_N:C_N_S-L_CD2:CD1_CD2_CB 2_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_4_C:N_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD2:CD1_CD2_CB 2_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_C:C_C_C-D_OD2:OD1_OD2_CB 1_3_N:N_N_C-D_OD2:OD1_OD2_CB	7.6020599913279625
2_1_C:C_C_N-N_ND2:OD1_ND2_CB 2_4_C:C_C_C-K_CD:CG_CD_CE 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 1_6_C:C_C_S-I_CG2:CB_CG1_CD1 1_4_C:N_C_C-I_CG2:CB_CG1_CD1 2_4_N:C_N_C-G_O:C_N_CA 1_1_C:N_C_C-A_O:C_N_CA 1_6_N:C_N_C-N_ND2:OD1_ND2_CB 2_1_C:C_C_N-N_ND2:OD1_ND2_CB 1_1_O:O_O_C-N_ND2:OD1_ND2_CB 1_6_N:C_N_N-E_O:C_N_CA 1_6_C:C_C_C-L_CD2:CD1_CD2_CB 1_4_N:C_N_S-L_CD2:CD1_CD2_CB 2_4_N:C_N_C-L_CD1:CB_CD1_CD2 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 1_5_N:C_N_C-M_O:C_N_CA 1_4_C:C_C_C-M_O:C_N_CA 1_4_C:C_C_C-D_OD1:CB_OD1_OD2 1_4_C:C_C_C-N_ND2:OD1_ND2_CB 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 2_6_C:C_C_N-V_CG1:CA_CG1_CG2 2_4_C:C_C_C-V_CG1:CA_CG1_CG2 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_4_C:N_C_C-L_CD2:CD1_CD2_CB	6.823908740944319
1_3_C:C_C_C-G_CA:N_CA_C 1_3_C:N_C_C-S_O:C_N_CA 2_1_C:C_C_C-G_CA:N_CA_C 1_4_C:C_C_C-V_CG1:CA_CG1_CG2 1_6_C:C_C_L-V_CG2:CG1_CG2_CA 1_6_C:C_C_C-V_CG2:CG1_CG2_CA 2_2_N:C_N_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_1_L:C_L_C-A_O:C_N_CA 1_1_L:C_L_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-M_SD:CG_SD_SD 2_4_C:C_C_C-M_SD:CG_SD_SD 2_6_N:C_N_C-L_CD1:CB_CD1_CD2 2_4_N:C_N_C-M_O:C_N_CA 1_2_C:C_C_C-M_O:C_N_CA 2_4_C:N_C_C-M_CG:CB_CG_SD 2_2_C:C_C_C-Q_OE1:CG_OE1_NE2 2_3_C:C_C_C-N_OD1:CB_OD1_ND2 2_3_C:N_C_C-N_OD1:CB_OD1_ND2 2_3_C:N_C_C-V_CG1:CA_CG1_CG2 2_4_N:C_N_C-V_CG1:CA_CG1_CG2 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_N:C_N_C-L_CD1:CB_CD1_CD2	8.148741651280925
1_6_N:C_N_C-S_O:C_N_CA 1_2_N:C_N_N-S_O:C_N_CA 1_1_O:C_O_C-Q_O:C_N_CA 2_4_C:C_C_C-G_O:C_N_CA 2_4_C:C_C_C-G_O:C_N_CA 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 1_6_C:C_C_C-I_CG2:CB_CG1_CD1 1_4_N:C_N_N-I_CG2:CB_CG1_CD1 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-K_CE:CD_CE_NZ 2_4_C:C_C_C-V_O:C_N_CA	6.823908740944319
2_6_C:C_C_S-G_CA:N_CA_C 1_2_S:C_S_C-V_CG2:CG1_CG2_CA 2_6_O:N_O_C-V_CG2:CG1_CG2_CA 1_6_F:C_F_C-A_O:C_N_CA 1_5_N:C_N_C-A_CB:N_CA_C 2_4_C:C_C_C-K_O:C_N_CA 1_4_C:C_C_C-M_SD:CG_SD_SD 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_N:C_N_S-M_CE:CG_SD_CG 2_6_C:C_C_C-M_SD:CG_SD_SD 1_4_C:C_C_C-M_O:C_N_CA 1_4_C:C_C_C-D_O:C_N_CA 2_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_5_C:N_C_C-V_CG1:CA_CG1_CG2 1_1_N:N_C_C-V_CG1:CA_CG1_CG2 2_6_C:C_C_C-V_CG1:CA_CG1_CG2 2_6_C:C_C_C-L_CD2:CD1_CD2_CB	6.3979400086720375
1_6_C:C_C_C-V_CG1:CA_CG1_CG2 1_4_C:C_C_C-A_CB:N_CA_C 1_4_C:C_C_C-A_CB:N_CA_C 1_4_C:C_C_C-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-R_CG:CB_CG_CD 1_3_C:O_C_C-R_NH1:NE_NH1_NH2 1_6_C:C_C_C-E_OE2:OE1_OE2_CG 1_4_C:C_C_C-E_OE2:OE1_OE2_CG 2_6_C:C_C_N-L_CD1:CB_CD1_CD2 1_6_N:C_N_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_C:N_C_N-L_CD2:CD1_CD2_CB 2_4_C:C_C_C-L_CD1:CB_CD1_CD2 1_4_N:C_N_C-L_CD1:CB_CD1_CD2 1_1_C:C_C_C-M_CG:CB_CG_SD 1_2_C:C_C_C-I_CG2:CB_CG1_CD1 1_1_O:N_O_N-I_CG2:CB_CG1_CD1 2_4_C:C_C_C-T_OG1:CA_CG2_OG1 1_1_C:C_C_C-H_CD2:NE2_CD2_CG 2_1_C:C_C_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 1_6_C:C_C_N-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-D_O:C_N_CA 1_5_N:C_N_C-F_O:C_N_CA	7.568636235841013
1_4_C:C_C_C-G_CA:N_CA_C 1_4_C:C_C_C-S_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_6_C:C_C_C-G_O:C_N_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_6_C:C_C_C-H_ND1:CG_ND1_CE1 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 2_6_F:C_F_C-D_OD2:OD1_OD2_CB 2_4_C:C_C_C-D_O:C_N_CA 1_6_O:C_O_C-L_CD2:CD1_CD2_CB 1_4_C:C_C_C-N_ND2:OD1_ND2_CB 1_4_C:C_C_C-N_OD1:CB_OD1_ND2 2_4_C:C_C_C-N_ND2:OD1_ND2_CB 1_3_C:C_C_C-I_O:C_N_CA 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-D_OD1:CB_OD1_OD2 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 2_6_N:C_N_C-D_OD2:OD1_OD2_CB 2_1_O:N_O_C-D_OD2:OD1_OD2_CB 1_4_C:C_C_C-F_CD1:CG_CD1_CE1	7.455931955649724
1_4_C:C_C_C-V_CG1:CA_CG1_CG2 1_4_N:C_N_C-A_CB:N_CA_C 2_6_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_4_C:C_C_C-Y_OH:CE1_OH_CE2 2_6_N:C_N_C-Y_CE1:CD1_CE1_CZ 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_6_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_C:N_C_C-V_CG2:CG1_CG2_CA 1_1_F:C_F_C-A_O:C_N_CA 1_1_L:C_L_C-A_CB:N_CA_C 2_4_C:C_C_C-K_O:C_N_CA 2_4_C:C_C_C-K_NZ:NZ_CE_CD 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_C:C_C_C-I_CG2:CB_CG1_CD1 1_1_F:C_F_C-L_CD2:CD1_CD2_CB 2_2_C:C_C_C-T_OG1:CA_CG2_OG1 2_6_C:C_C_C-M_O:C_N_CA 1_4_C:C_C_C-M_CG:CB_CG_SD 2_6_N:C_N_C-M_O:C_N_CA 2_1_O:N_O_C-G_O:C_N_CA 1_6_C:C_C_L-G_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_1_L:C_L_C-A_CB:N_CA_C 1_4_C:N_C_C-D_OD2:OD1_OD2_CB	9.130768280269024
1_3_C:N_C_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_C:C_C_S-K_CB:CA_CB_CG 2_1_F:C_F_C-K_O:C_N_CA 2_4_C:C_C_C-K_O:C_N_CA 1_1_F:C_F_C-L_CD2:CD1_CD2_CB 1_4_C:C_C_C-V_O:C_N_CA 1_4_C:N_C_C-T_OG1:CA_CG2_OG1 2_6_N:C_N_S-T_OG1:CA_CG2_OG1 2_6_C:C_C_C-M_O:C_N_CA 1_2_L:O_L_C-M_O:C_N_CA 2_6_C:C_C_L-M_CB:CA_CB_CG 1_4_C:C_C_C-G_O:C_N_CA 2_5_O:C_O_L-G_O:C_N_CA 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 1_6_C:C_C_L-D_OD2:OD1_OD2_CB 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_C:C_C_N-L_CD1:CB_CD1_CD2 2_2_L:C_L_C-L_CD1:CB_CD1_CD2 2_6_C:C_C_L-L_CD1:CB_CD1_CD2 2_4_N:C_N_C-L_CD2:CD1_CD2_CB 2_3_N:C_N_C-D_OD2:OD1_OD2_CB 2_2_S:C_S_C-D_OD1:CB_OD1_OD2 2_4_N:C_N_C-D_OD1:CB_OD1_OD2 2_6_C:C_C_C-D_OD2:OD1_OD2_CB 1_4_C:N_C_C-L_CD1:CB_CD1_CD2	8.366531544420413
2_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_2_O:N_O_C-Y_OH:CE1_OH_CE2 1_6_C:C_C_C-V_CG1:CA_CG1_CG2 2_6_C:C_C_N-V_CG2:CG1_CG2_CA 2_1_C:C_C_C-V_CG1:CA_CG1_CG2 2_1_O:N_O_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_N:C_N_C-A_CB:N_CA_C 2_6_N:C_N_C-K_CE:CD_CE_NZ 2_6_C:C_C_C-K_NZ:NZ_CE_CD 2_6_N:C_N_N-K_CB:CA_CB_CG 2_4_C:N_C_N-K_CB:CA_CB_CG 1_3_C:N_C_C-L_CD1:CB_CD1_CD2 1_6_N:C_N_C-L_CD1:CB_CD1_CD2 1_4_N:N_N_C-L_CD1:CB_CD1_CD2 2_1_O:N_O_C-L_CD2:CD1_CD2_CB 1_4_N:C_N_C-L_CD1:CB_CD1_CD2 2_5_N:C_N_C-T_OG1:CA_CG2_OG1 1_1_C:C_C_C-L_CD1:CB_CD1_CD2 2_4_N:O_N_C-L_CD1:CB_CD1_CD2 1_4_C:N_C_C-D_O:C_N_CA 2_6_C:C_C_C-D_OD1:CB_OD1_OD2 2_4_C:C_C_C-D_OD1:CB_OD1_OD2	8.508638306165727
1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG1:CA_CG1_CG2 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:N_C_N-V_CG2:CG1_CG2_CA 2_4_N:N_N_C-V_CG2:CG1_CG2_CA 1_4_N:C_N_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-K_CB:CA_CB_CG 2_4_N:O_N_C-E_OE2:OE1_OE2_CG 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_O:N_O_C-L_CD2:CD1_CD2_CB 1_4_N:C_N_C-T_OG1:CA_CG2_OG1 2_1_C:C_C_C-T_O:C_N_CA 2_6_C:C_C_C-T_OG1:CA_CG2_OG1 2_6_C:C_C_C-T_OG1:CA_CG2_OG1 2_4_C:C_C_C-T_CG2:CG2_OG1_CA 1_1_C:C_C_C-H_O:C_N_CA 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_N:C_N_C-L_CD1:CB_CD1_CD2 1_6_O:N_O_C-L_O:C_N_CA 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-M_O:C_N_CA 1_1_C:N_C_C-A_O:C_N_CA 2_6_N:C_N_C-L_CD1:CB_CD1_CD2 2_6_C:C_C_N-D_OD1:CB_OD1_OD2 1_3_O:N_O_C-D_O:C_N_CA	8.657577319177793
1_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_4_C:C_C_C-L_O:C_N_CA 2_6_C:C_C_C-L_O:C_N_CA 2_4_C:C_C_C-L_O:C_N_CA 1_6_C:C_C_C-A_O:C_N_CA 2_6_O:C_O_C-A_O:C_N_CA 1_4_C:C_C_C-H_NE2:CE1_NE2_CD2 2_4_C:C_C_C-E_OE2:OE1_OE2_CG 2_1_C:O_C_C-H_CD2:NE2_CD2_CG 1_4_C:C_C_C-P_CB:CG_CB_CA 1_6_C:C_C_C-P_O:C_N_CA 1_4_C:C_C_C-T_O:C_N_CA 2_1_O:O_O_C-T_OG1:CA_CG2_OG1 1_6_O:C_O_C-Y_O:C_N_CA 2_4_C:C_C_C-Y_O:C_N_CA 2_4_C:C_C_C-Y_O:C_N_CA 2_4_C:C_C_C-Y_O:C_N_CA 2_1_O:O_O_O-Y_O:C_N_CA 2_4_C:C_C_C-Y_O:C_N_CA	7.2076083105017466
2_4_C:C_C_C-H_ND1:CG_ND1_CE1 2_4_C:C_C_C-H_ND1:CG_ND1_CE1 1_4_C:C_C_C-E_OE2:OE1_OE2_CG 2_4_C:C_C_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-H_ND1:CG_ND1_CE1 2_1_O:O_O_C-H_NE2:CE1_NE2_CD2 2_6_O:O_O_C-H_CE1:ND1_CE1_NE2 1_1_C:O_C_C-K_O:C_N_CA 1_4_C:C_C_C-M_O:C_N_CA 1_4_C:C_C_C-M_O:C_N_CA 1_6_C:C_C_C-F_O:C_N_CA 1_1_O:C_O_C-F_O:C_N_CA 1_4_C:C_C_C-F_O:C_N_CA 1_6_C:C_C_C-F_O:C_N_CA 2_4_C:C_C_C-P_CB:CG_CB_CA 1_6_O:C_O_C-K_O:C_N_CA 1_4_C:C_C_C-K_CB:CA_CB_CG 2_4_C:C_C_C-K_O:C_N_CA	7.2076083105017466
1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_O:O_O_C-L_O:C_N_CA 1_6_O:C_O_C-A_O:C_N_CA 1_4_C:C_C_C-T_O:C_N_CA 2_4_C:C_C_C-H_NE2:CE1_NE2_CD2 1_6_C:C_C_C-F_O:C_N_CA 1_6_C:C_C_C-F_O:C_N_CA 1_4_C:C_C_C-P_O:C_N_CA 1_4_C:C_C_C-T_O:C_N_CA 2_4_C:C_C_C-Y_CD2:CE2_CD2_CG 1_4_C:C_C_C-K_O:C_N_CA 2_6_C:C_C_C-K_CB:CA_CB_CG 2_4_C:C_C_C-K_CB:CA_CB_CG 2_4_C:C_C_C-K_O:C_N_CA 1_4_C:C_C_C-V_CG1:CA_CG1_CG2 1_4_C:C_C_C-V_CG1:CA_CG1_CG2	6.2839966563652006
1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_O:O_O_C-A_O:C_N_CA 1_1_O:O_O_C-A_CB:N_CA_C 1_6_C:C_C_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-T_O:C_N_CA 2_6_O:C_O_C-H_NE2:CE1_NE2_CD2 2_1_O:C_O_C-E_OE2:OE1_OE2_CG 1_4_C:C_C_C-A_O:C_N_CA 1_4_C:C_C_C-F_O:C_N_CA 1_2_C:C_C_C-F_O:C_N_CA 1_4_C:C_C_C-P_O:C_N_CA 1_6_C:C_C_C-P_O:C_N_CA 1_6_C:C_C_C-T_O:C_N_CA 2_4_C:C_C_C-Y_CD2:CE2_CD2_CG 2_6_C:C_C_C-Y_CD2:CE2_CD2_CG 1_4_C:C_C_C-K_O:C_N_CA 2_6_C:C_C_C-K_CD:CG_CD_CE 1_4_C:C_C_C-K_O:C_N_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG1:CA_CG1_CG2	5.939302159646388
1_4_C:C_C_C-H_CE1:ND1_CE1_NE2 1_3_C:C_C_C-H_CE1:ND1_CE1_NE2 2_6_O:N_O_C-H_CE1:ND1_CE1_NE2 1_4_C:C_C_C-F_CE1:CD1_CE1_CZ 2_6_C:C_C_C-F_CZ:CE1_CZ_CE2 2_5_N:C_N_C-P_O:C_N_CA 2_4_C:C_C_C-P_O:C_N_CA 2_5_O:C_O_O-P_CB:CG_CB_CA 2_3_C:C_C_C-P_CB:CG_CB_CA 1_4_C:C_C_C-P_O:C_N_CA 2_3_C:C_C_C-P_CG:CD_CG_CB 1_3_O:C_O_O-P_O:C_N_CA 1_4_N:C_N_C-P_CD:N_CD_CG 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_6_O:C_O_C-I_CG2:CB_CG1_CD1 2_6_C:C_C_L-Y_CD1:CG_CD1_CE1 2_6_C:C_C_C-Y_CD1:CG_CD1_CE1	6.366531544420414
1_4_C:C_C_C-F_CD2:CE2_CD2_CG 2_6_O:C_O_C-F_CD1:CG_CD1_CE1 1_5_N:C_N_C-K_O:C_N_CA 1_3_C:C_C_C-K_CE:CD_CE_NZ 2_1_O:N_O_C-A_CB:N_CA_C 2_4_O:C_O_C-A_CB:N_CA_C 2_4_C:C_C_C-F_O:C_N_CA 2_4_C:C_C_C-F_CD2:CE2_CD2_CG 2_3_C:C_C_C-F_O:C_N_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-N_OD1:CB_OD1_ND2 2_6_O:C_O_C-F_CD1:CG_CD1_CE1 2_4_C:C_C_C-F_CE2:CZ_CE2_CD2 2_6_O:C_O_C-F_CE2:CZ_CE2_CD2 2_6_O:C_O_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD2:CD1_CD2_CB 1_4_C:C_C_C-A_CB:N_CA_C 2_6_N:C_N_C-T_CG2:CG2_OG1_CA 2_3_O:C_O_C-T_CG2:CG2_OG1_CA 1_5_N:C_N_C-F_O:C_N_CA 1_2_C:C_C_C-F_CD2:CE2_CD2_CG 2_4_C:C_C_C-F_CE1:CD1_CE1_CZ 2_3_C:C_C_C-F_CD1:CG_CD1_CE1 2_4_N:C_N_C-F_O:C_N_CA 1_6_C:C_C_N-F_CD2:CE2_CD2_CG 2_6_O:N_O_C-F_CE1:CD1_CE1_CZ 1_4_C:C_C_C-P_CG:CD_CG_CB 2_6_C:C_C_C-P_CG:CD_CG_CB	6.2076083105017466
1_4_C:C_C_C-Y_O:C_N_CA 2_6_O:C_O_C-N_OD1:CB_OD1_ND2 1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_O:C_N_CA 2_1_C:C_C_C-D_OD2:OD1_OD2_CB 2_6_N:C_N_C-D_OD2:OD1_OD2_CB 2_6_O:O_O_C-D_OD2:OD1_OD2_CB 2_3_N:C_N_S-G_O:C_N_CA 1_6_C:C_C_N-A_O:C_N_CA 1_1_O:O_O_N-A_CB:N_CA_C 1_4_C:C_C_C-L_O:C_N_CA 2_4_C:C_C_C-F_O:C_N_CA 1_6_O:C_O_C-Y_OH:CE1_OH_CE2 2_2_C:C_C_C-T_O:C_N_CA 2_5_N:C_N_C-T_OG1:CA_CG2_OG1 1_1_O:N_O_C-F_CE2:CZ_CE2_CD2 2_4_C:C_C_C-F_CE2:CZ_CE2_CD2 1_1_O:O_O_N-P_CB:CG_CB_CA 2_4_C:C_C_C-P_CB:CG_CB_CA 2_4_C:C_C_C-P_CB:CG_CB_CA 2_4_C:C_C_C-P_CG:CD_CG_CB 2_4_C:C_C_C-P_CG:CD_CG_CB 2_4_C:C_C_C-P_O:C_N_CA 2_6_C:C_C_S-D_OD1:CB_OD1_OD2	8.886056647693163
1_3_C:N_C_C-L_CD1:CB_CD1_CD2 1_4_O:C_O_C-L_CD1:CB_CD1_CD2 2_1_O:N_O_C-A_O:C_N_CA 2_1_C:O_C_C-Y_CE2:CZ_CE2_CD2 2_6_C:C_C_S-H_CE1:ND1_CE1_NE2 2_4_C:C_C_C-H_NE2:CE1_NE2_CD2 1_5_C:C_C_C-H_ND1:CG_ND1_CE1 2_1_O:O_O_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-H_NE2:CE1_NE2_CD2 1_1_C:C_C_C-H_ND1:CG_ND1_CE1 2_3_C:N_C_C-E_OE2:OE1_OE2_CG 2_4_C:C_C_S-H_CE1:ND1_CE1_NE2 2_4_C:C_C_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-M_O:C_N_CA 1_3_C:N_C_C-M_SD:CG_SD_SD 1_6_C:C_C_N-P_CB:CG_CB_CA 2_1_O:O_O_C-P_CB:CG_CB_CA 1_1_C:O_C_C-P_CB:CG_CB_CA 1_4_N:C_N_C-I_O:C_N_CA 1_1_C:O_C_C-I_O:C_N_CA 2_4_C:C_C_C-I_O:C_N_CA 2_1_O:O_O_N-Y_CD2:CE2_CD2_CG 2_5_C:C_C_C-D_OD2:OD1_OD2_CB	6.0655015487564325
1_2_C:C_C_C-N_O:C_N_CA 1_1_O:N_O_C-V_CG2:CG1_CG2_CA 1_3_N:C_N_S-L_CD1:CB_CD1_CD2 1_4_N:O_N_C-A_O:C_N_CA 1_6_C:N_C_C-A_O:C_N_CA 2_6_C:C_C_S-H_CE1:ND1_CE1_NE2 2_4_C:C_C_C-H_ND1:CG_ND1_CE1 1_4_C:C_C_C-H_CD2:NE2_CD2_CG 2_1_O:O_O_N-H_NE2:CE1_NE2_CD2 2_1_O:O_O_N-E_OE2:OE1_OE2_CG 2_4_O:C_O_C-Y_O:C_N_CA 2_4_C:O_C_C-Y_O:C_N_CA 1_4_C:C_C_C-P_O:C_N_CA 1_3_C:N_C_C-P_O:C_N_CA 2_4_C:C_C_C-L_O:C_N_CA 2_1_O:O_O_N-L_CD2:CD1_CD2_CB 2_6_N:C_N_C-Y_O:C_N_CA 2_6_C:C_C_S-Y_O:C_N_CA 1_6_O:O_O_N-Y_O:C_N_CA 2_4_C:C_C_C-H_O:C_N_CA 2_4_C:C_C_C-H_O:C_N_CA	7.795880017344075
1_4_C:C_C_C-L_CD1:CB_CD1_CD2 2_4_C:C_C_C-L_O:C_N_CA 1_6_O:C_O_C-L_CD2:CD1_CD2_CB 2_4_O:C_O_C-T_CG2:CG2_OG1_CA 1_4_C:C_C_C-T_OG1:CA_CG2_OG1 2_4_C:C_C_C-T_CG2:CG2_OG1_CA 2_4_C:C_C_C-N_ND2:OD1_ND2_CB 2_1_O:O_O_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-L_CD2:CD1_CD2_CB 2_4_C:C_C_C-L_CD2:CD1_CD2_CB 1_1_F:C_F_C-F_CE2:CZ_CE2_CD2 1_6_C:O_C_C-E_OE2:OE1_OE2_CG 1_4_C:C_C_C-E_OE2:OE1_OE2_CG	3.9030899869919438
1_4_C:N_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-G_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_6_C:C_C_C-G_O:C_N_CA 1_1_C:C_C_C-F_O:C_N_CA 2_1_C:C_C_C-K_CD:CG_CD_CE 1_4_N:C_N_C-E_O:C_N_CA 1_4_C:C_C_C-E_O:C_N_CA 1_4_C:C_C_C-E_O:C_N_CA 2_4_C:N_C_C-S_O:C_N_CA 1_1_O:N_O_C-L_CD1:CB_CD1_CD2 1_4_C:C_C_C-H_CD2:NE2_CD2_CG 1_6_C:C_C_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_N:N_N_C-L_CD2:CD1_CD2_CB 2_4_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-W_CH2:CZ3_CH2_CZ2 2_6_C:C_C_C-Q_NE2:NE2_OE1_CG 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 2_6_N:C_N_C-Q_OE1:CG_OE1_NE2 2_4_C:N_C_C-Q_NE2:NE2_OE1_CG 1_6_C:C_C_C-W_CZ3:CE3_CZ3_CH2 2_1_C:C_C_C-W_CZ3:CE3_CZ3_CH2 2_1_O:N_O_N-W_CZ3:CE3_CZ3_CH2 1_6_C:C_C_C-W_CD1:NE1_CD1_CG 2_6_C:C_C_C-W_CE3:CD2_CE3_CZ3 1_3_N:N_N_C-W_CD1:NE1_CD1_CG 1_4_C:N_C_C-W_CE3:CD2_CE3_CZ3 2_6_N:C_N_C-W_CE3:CD2_CE3_CZ3	5.236572006437063
1_4_C:C_C_C-I_CG2:CB_CG1_CD1 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_1_C:O_C_C-C_SG:SG_CB_CA 2_6_O:C_O_C-K_NZ:NZ_CE_CD 1_2_S:C_S_C-V_CG1:CA_CG1_CG2 1_6_C:C_C_C-E_O:C_N_CA 1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_2_N:C_N_C-Y_O:C_N_CA 2_6_N:C_N_C-Y_CD1:CG_CD1_CE1 2_6_C:N_C_C-C_O:C_N_CA 1_4_C:C_C_C-K_CE:CD_CE_NZ 1_6_C:C_C_C-K_CE:CD_CE_NZ 1_4_C:C_C_C-A_CB:N_CA_C 2_1_F:F_F_F-A_CB:N_CA_C 1_1_F:F_F_F-F_CZ:CE1_CZ_CE2 2_6_O:C_O_C-F_CZ:CE1_CZ_CE2 2_4_C:C_C_C-F_CE2:CZ_CE2_CD2 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_6_N:C_N_S-F_CD2:CE2_CD2_CG 2_6_F:F_F_F-F_CE2:CZ_CE2_CD2 1_1_O:N_O_C-G_CA:N_CA_C 1_1_N:O_N_C-D_OD2:OD1_OD2_CB 2_6_C:C_C_S-D_O:C_N_CA 1_4_O:C_O_C-D_O:C_N_CA 1_6_C:C_C_C-D_O:C_N_CA 1_4_C:C_C_C-D_O:C_N_CA	4.301029995663981
